,date,Net_Inflow,LOSA_dmd_SFWMM,C44RO,C43RO,Cutback,Stage,Storage,S77_Q,S308_Q,S77EW,TotRegEW,TotRegSo
673,2009-11-02,555.637928,2702.53,0.0,0.0,0.0,13.463831397634852,3301881.524211368,450.0,200.0,0.0,1289.275,0.0
674,2009-11-03,496.5692911,2308.72,0.0,0.0,0.0,13.431086459932532,3288194.140251798,450.0,200.0,0.0,1289.275,0.0
675,2009-11-04,100.900708,2684.19,0.0,0.0,0.0,13.402185241020259,3276113.4307464682,450.0,200.0,0.0,1289.275,0.0
676,2009-11-05,131.9821413,4547.5,0.0,0.0,0.0,13.347224072901358,3253139.662472768,450.0,200.0,0.0,1289.275,0.0
677,2009-11-06,201.1071163,5430.82,0.0,0.0,0.0,13.309271166908465,3237275.347767738,450.0,200.0,0.0,1289.275,0.0
678,2009-11-07,241.4118355,5609.07,0.0,0.0,0.0,13.27766721141923,3224064.894373238,450.0,200.0,0.0,1289.275,0.0
679,2009-11-08,73.05235473,6052.9,0.0,0.0,0.0,13.252933873428871,3213726.359093268,450.0,200.0,0.0,1289.275,0.0
680,2009-11-09,278.1065533,4300.66,0.0,0.0,0.0,13.233308287427196,3205522.864144568,450.0,200.0,0.0,1289.275,0.0
681,2009-11-10,360.8580049,3974.91,0.0,0.0,0.0,13.21616479885064,3198356.8859195677,450.0,200.0,0.0,1289.275,0.0
682,2009-11-11,440.1188152,1071.87,0.0,0.0,0.0,13.20432631142289,3193408.398174768,450.0,200.0,0.0,1289.275,0.0
683,2009-11-12,83.76320506,1251.72,0.0,0.0,0.0,13.160063254999589,3174906.440589828,450.0,200.0,0.0,1289.275,0.0
684,2009-11-13,15.49115728,2164.61,0.0,0.0,0.0,13.132804356963655,3163512.221210808,450.0,200.0,0.0,1289.275,0.0
685,2009-11-14,-90.52690833,3195.65,0.0,0.0,0.0,13.117993165492365,3157321.1431758082,450.0,200.0,0.0,1289.275,0.0
686,2009-11-15,-11.54393962,4476.84,0.0,0.0,0.0,13.090046681868872,3145639.5130211883,450.0,200.0,0.0,1289.275,0.0
687,2009-11-16,-8.548779669,4510.56,0.0,0.0,0.0,13.06997480509861,3137249.4685312193,0.0,200.0,0.0,396.7,0.0
688,2009-11-17,-7.576819544,4088.14,0.0,0.0,0.0,13.053283642635588,3130272.5626216754,0.0,200.0,0.0,396.7,0.0
689,2009-11-18,322.3188899,3408.31,0.0,0.0,0.0,13.043742210434392,3126284.2439615754,0.0,200.0,0.0,396.7,0.0
690,2009-11-19,59.60429482,3888.92,0.0,0.0,0.0,13.020507305756926,3116572.0538063953,0.0,200.0,0.0,396.7,0.0
691,2009-11-20,88.30552565,3301.44,0.0,0.0,0.0,13.006724247454652,3110810.735436045,0.0,200.0,0.0,396.7,0.0
692,2009-11-21,339.9521619,3789.15,0.0,0.0,0.0,12.992908885960999,3105262.829980945,0.0,200.0,0.0,396.7,0.0
693,2009-11-22,110.8777432,3443.39,0.0,0.0,0.0,12.98464699895193,3102073.741595445,0.0,200.0,0.0,396.7,0.0
694,2009-11-23,33.71956803,2863.57,0.0,0.0,0.0,12.97153273191833,3097011.6345204753,0.0,200.0,0.0,396.7,0.0
695,2009-11-24,143.466596,2589.35,0.0,0.0,0.0,12.956774352747345,3091314.900160475,0.0,200.0,0.0,396.7,0.0
696,2009-11-25,151.5790949,303.87,0.0,267.0,0.0,12.976433364405636,3098903.2786605754,0.0,200.0,0.0,396.7,0.0
697,2009-11-26,402.9678514,31.54,0.0,937.0,0.0,12.975259733576879,3098450.2571606752,0.0,200.0,0.0,396.7,0.0
698,2009-11-27,772.5732414,23.05,0.0,442.0,0.0,12.91749233034131,3076152.0395117453,0.0,200.0,0.0,396.7,0.0
699,2009-11-28,341.5587249,113.07,0.0,39.0,0.0,12.92168793914934,3077771.544511645,0.0,200.0,0.0,396.7,0.0
700,2009-11-29,355.6415713,198.23,0.0,0.0,0.0,12.917875624785609,3076299.991167245,0.0,200.0,0.0,396.7,1546.066844
701,2009-11-30,421.8308408,313.26,0.0,102.0,0.0,12.90894441029934,3072852.542375545,0.0,200.0,0.0,396.7,1538.4997915000004
702,2009-12-01,334.973492,292.27,0.0,208.0,0.0,12.903635868189236,3070803.445121045,0.0,200.0,0.0,396.7,1534.0924545
703,2009-12-02,119.0497577,351.5,0.0,0.0,0.0,12.91161927646048,3073885.040713745,0.0,200.0,0.0,396.7,1556.337407
704,2009-12-03,217.113798,323.72,0.0,0.0,0.0,12.900349277400894,3069534.821076745,0.0,200.0,0.0,396.7,1432.309152
705,2009-12-04,1057.939107,194.73,0.0,0.0,0.0,12.880590561417474,3061907.956707145,0.0,200.0,0.0,396.7,1663.2103705000002
706,2009-12-05,1679.528164,0.0,0.0,1493.0,0.0,12.965242945510997,3094583.776967245,0.0,200.0,0.0,396.7,0.0
707,2009-12-06,1430.440487,0.26,38.00000002,2414.0,0.0,12.986656563262397,3102849.433419285,0.0,161.99999997999998,0.0,321.32699996033,734.081449
708,2009-12-07,1617.543995,0.26,10.0,1472.0,0.0,13.000556093705226,3108232.4471687847,0.0,190.0,0.0,376.865,1800.1988145
709,2009-12-08,1363.814776,16.49,0.0,1064.0,0.0,13.002189638275082,3108915.2687989846,0.0,200.0,0.0,396.7,1731.4308695
710,2009-12-09,815.5355624,62.78,0.0,922.0,0.0,13.002647772330274,3109106.7688340545,0.0,200.0,0.0,396.7,1673.657465
711,2009-12-10,1364.687489,71.39,0.0,581.0,0.0,12.997209133585635,3106922.7255640547,0.0,200.0,0.0,396.7,1649.51827
712,2009-12-11,1170.601783,83.32,0.0,576.0,0.0,12.96983790437623,3096357.4310892248,0.0,200.0,0.0,396.7,1666.4434755
713,2009-12-12,581.324094,62.8,0.0,320.0,0.0,12.980112742257058,3100323.5185112245,0.0,200.0,0.0,396.7,742.3605779999999
714,2009-12-13,391.2849445,22.67,0.0,654.0,0.0,12.975176175003691,3098418.0035514245,0.0,200.0,0.0,396.7,1278.88146
715,2009-12-14,509.8982094,1.06,0.0,186.0,0.0,12.96776566969255,3095557.5485013244,0.0,200.0,0.0,396.7,1453.1180505000002
716,2009-12-15,564.365118,42.22,0.0,0.0,0.0,12.970233268138145,3096510.041501324,0.0,200.0,0.0,396.7,0.0
717,2009-12-16,1070.395494,15.79,141.0000001,0.0,0.0,12.961639268648504,3093192.7576983226,0.0,58.999999900000006,0.0,117.02649980165002,595.0500000000001
718,2009-12-17,1004.979806,14.72,180.0000001,220.0,0.0,12.967796080478811,3095569.287064821,0.0,19.999999900000006,0.0,39.669999801650015,708.9187679999999
719,2009-12-18,1083.605647,14.87,293.0000002,884.0,0.0,13.016898996074453,3115063.780359121,0.0,0,0.0,0.0,0.0
720,2009-12-19,1456.325068,0.26,183.0000001,2030.0,0.0,12.977974081121294,3099497.9953128193,0.0,200.0,0.0,396.7,89.7910615
721,2009-12-20,805.0824943,0.25,260.0000001,1559.0,0.0,12.9635076636972,3093913.958187119,0.0,0,0.0,0.0,1005.384579
722,2009-12-21,607.5061624,0.23,130.0000001,702.0,0.0,12.947102420465589,3087581.5342997173,0.0,200.0,0.0,396.7,1036.327179
723,2009-12-22,898.4061139,0.24,1.999999994,359.0,0.0,12.93303033027877,3082149.7074876055,0.0,198.000000006,0.0,392.73300001190097,1031.2533859999999
724,2009-12-23,1168.618552,0.82,0.0,600.0,0.0,12.936365949781361,3083437.2566156057,0.0,200.0,0.0,396.7,1811.7923720000001
725,2009-12-24,646.124996,0.94,0.0,536.0,0.0,12.94434498465916,3086517.164078436,0.0,200.0,0.0,396.7,1818.3240375
726,2009-12-25,745.6966979,1.59,85.00000006,357.0,0.0,12.934883542274495,3082865.0473179547,0.0,114.99999994,0.0,228.10249988099,1817.8003935000002
727,2009-12-26,855.9792093,0.23,54.00000004,276.0,0.0,12.914186774617963,3074876.095002534,0.0,145.99999996,0.0,289.59099992066,1817.1498055000002
728,2009-12-27,234.9453893,0.23,0.0,273.0,0.0,12.90460929274102,3071179.186998034,0.0,200.0,0.0,396.7,1816.3445045
729,2009-12-28,455.649337,29.24,0.0,66.0,0.0,12.875369344130062,3059892.566834204,0.0,200.0,0.0,396.7,1800.7026235
730,2009-12-29,105.5617194,45.84,33.00000002,0.0,0.0,12.840262578134569,3046341.3551599435,0.0,166.99999997999998,0.0,331.24449996032996,1814.795391
731,2009-12-30,666.6940072,127.48,0.0,0.0,0.0,12.845489285967988,3048358.8643836435,0.0,200.0,0.0,396.7,1814.0277765
732,2009-12-31,649.992894,203.68,0.0,0.0,0.0,12.844780639376875,3048085.3267994737,0.0,200.0,0.0,396.7,1813.3295845
733,2010-01-01,518.2288998,46.51,11.00000002,0.0,0.0,12.83763548622102,3045327.2976813135,0.0,188.99999998,0.0,374.88149996033,1740.608524
734,2010-01-02,390.2930852,0.83,141.0000001,136.0,0.0,12.808532125667647,3034093.400507712,0.0,58.999999900000006,0.0,117.02649980165002,1812.573871
735,2010-01-03,568.0147915,17.43,0.0,0.0,0.0,12.788373968865834,3026312.3519822117,0.0,200.0,0.0,396.7,1811.9074150000001
736,2010-01-04,556.3517353,90.85,0.0,0.0,0.0,12.76616989334933,3017741.5788328415,0.0,200.0,0.0,396.7,1811.300464
737,2010-01-05,213.6823762,120.77,0.0,0.0,0.0,12.743925319128346,3009155.1731835413,0.0,200.0,0.0,396.7,1810.7113645
738,2010-01-06,57.24373227,232.57,0.0,0.0,0.0,12.717939197639408,2999124.5302888113,0.0,200.0,0.0,396.7,1718.920935
739,2010-01-07,43.53783792,537.53,0.0,0.0,0.0,12.716523546041195,2998578.088771901,0.0,200.0,0.0,396.7,1615.4199214999999
740,2010-01-08,160.8220684,702.08,69.00000004,0.0,0.0,12.708723312753577,2995567.1987228803,0.0,130.99999996,0.0,259.83849992066,1584.9652625
741,2010-01-09,240.5189887,130.68,0.0,70.0,0.0,12.659464274906426,2976553.21011388,0.0,200.0,0.0,396.7,1546.5051975
742,2010-01-10,636.7231658,1.02,0.0,0.0,0.0,12.625507618922747,2963445.94090418,0.0,200.0,0.0,396.7,1601.8488145000001
743,2010-01-11,501.6866724,0.25,0.0,0.0,0.0,12.641722209628886,2969704.77291675,0.0,200.0,0.0,396.7,1657.1210255
744,2010-01-12,683.0775942,17.75,13.00000001,346.0,0.0,12.650642905033083,2973148.16134277,0.0,186.99999999,0.0,370.914499980165,1607.4700535000002
745,2010-01-13,305.736648,150.42,120.0000001,937.0,0.0,12.647859955731782,2972073.942912468,0.0,79.9999999,300.0,158.67999980165,1589.2218535
746,2010-01-14,535.9416671,204.68,173.0000001,753.0,0.0,12.646876305501987,2971694.253923767,0.0,26.999999900000006,300.0,53.55449980165001,1569.3253650000001
747,2010-01-15,1445.058865,303.34,7.50000002,557.0,0.0,12.642678851850016,2970074.0368141066,0.0,192.49999998,300.0,381.82374996033,1371.2252859999999
748,2010-01-16,745.4389452,640.1,0.0,491.0,0.0,12.64934815250209,2972648.3868658068,0.0,200.0,300.0,396.7,1211.5039485000002
749,2010-01-17,809.0299139,105.62,208.0000001,652.0,0.0,12.664668260672816,2978561.9486197066,0.0,0,300.0,0.0,1030.571062
750,2010-01-18,1041.71425,83.59,153.0000001,629.0,0.0,12.660410910971697,2976918.611635075,0.0,200.0,300.0,396.7,1766.9831235000001
751,2010-01-19,836.9179127,114.84,121.0000001,366.0,0.0,12.646361281234388,2971495.4545564735,84.0,78.9999999,0.0,323.31049980165,1738.2025385
752,2010-01-20,896.3435709,189.86,90.00000006,229.0,0.0,12.643003401606197,2970199.3130199923,221.0,109.99999994,0.0,656.53849988099,1664.5948535
753,2010-01-21,1076.604079,236.36,47.00000004,0.0,0.0,12.651656559536455,2973539.431981072,450.0,152.99999996,0.0,1196.05049992066,1632.868771
754,2010-01-22,1048.676153,300.18,35.00000001,0.0,0.0,12.64650171175542,2971549.660737592,450.0,164.99999999,0.0,1219.852499980165,1595.3310334999999
755,2010-01-23,935.2399916,370.09,1.800000005,0.0,0.0,12.645335077422802,2971099.339885202,450.0,198.199999995,0.0,1285.7046999900824,1590.596419
756,2010-01-24,828.9244623,386.02,0.0,327.0,0.0,12.658034061126948,2976001.147595002,123.0,200.0,0.0,640.6705000000001,1553.4831505
757,2010-01-25,1415.425433,205.66,8.199999998,643.0,0.0,12.655706950946886,2975102.883065498,0.0,191.800000002,300.0,380.435300003967,676.6849095
758,2010-01-26,1410.169315,36.31,71.00000003,168.0,0.0,12.644959570201962,2970954.3940979573,282.0,128.99999997,0.0,815.218499940495,1476.1345845
759,2010-01-27,1151.917602,30.82,113.0000001,1028.0,0.0,12.63169277340403,2965833.410533956,0.0,86.9999999,300.0,172.56449980165002,1780.7347289999998
760,2010-01-28,926.0564929,52.87,0.0,1238.0,0.0,12.625531890202994,2963455.3096183557,0.0,200.0,300.0,396.7,1626.0594155000001
761,2010-01-29,1646.424034,210.48,0.0,429.0,0.0,12.627478954291595,2964206.8763565556,21.0,200.0,0.0,438.3535,1504.4232615
762,2010-01-30,1573.966776,291.61,109.0000001,417.0,0.0,12.633881889738221,2966678.4094389537,33.0,90.9999999,0.0,245.95399980165,1469.6009355
763,2010-01-31,1062.679903,323.11,151.0000001,547.0,0.0,12.600281646836663,2953708.715678952,0.0,48.999999900000006,300.0,97.19149980165001,1435.1138210000001
764,2010-02-01,2131.508671,73.47,48.00000002,376.0,0.0,12.623339184097647,2962608.925061692,74.0,151.99999997999998,0.0,448.27099996032996,121.4278865
765,2010-02-02,2371.988308,22.06,103.0000001,328.0,0.0,12.64809745744272,2972165.6185728903,122.0,96.9999999,0.0,434.38649980165,199.758285
766,2010-02-03,1918.103976,37.37,178.0000001,511.0,0.0,12.628762129509298,2964702.1819905885,0.0,21.999999900000006,300.0,43.63699980165001,1642.2606435
767,2010-02-04,1891.287115,33.66,0.0,343.0,0.0,12.63556441913365,2967327.8657855885,107.0,200.0,0.0,608.9345,1712.19687
768,2010-02-05,2357.012826,21.79,46.00000003,1176.0,0.0,12.653958470430176,2974427.969586048,0.0,153.99999997,300.0,305.458999940495,286.35789500000004
769,2010-02-06,2334.381171,0.26,0.0,888.0,0.0,12.632575976361522,2966174.326875548,0.0,200.0,300.0,396.7,1556.1807105
770,2010-02-07,2087.812217,0.27,98.00000007,258.0,0.0,12.628050685457739,2964427.564586687,192.0,101.99999993,0.0,583.1489998611551,1808.963901
771,2010-02-08,2465.589681,3.53,29.00000003,526.0,0.0,12.623425290280949,2962642.1620484465,0.0,170.99999997,300.0,339.17849994049504,1697.5626070000003
772,2010-02-09,2215.133158,72.61,97.00000006,188.0,0.0,12.634941729645247,2967087.5076430654,262.0,102.99999994,0.0,723.9774998809901,1533.7473255000002
773,2010-02-10,3050.027943,84.78,0.0,300.0,0.0,12.57299903357745,2943177.6269608955,150.0,200.0,0.0,694.225,1590.3841845000002
774,2010-02-11,2315.041992,71.83,0.0,330.0,0.0,12.572466000760093,2942971.8762933956,120.0,0,0.0,238.02,1645.3231674999997
775,2010-02-12,3724.655889,16.78,0.0,146.0,0.0,12.59685799486631,2952387.1860183957,304.0,0,0.0,602.984,0.0
776,2010-02-13,4354.913062,0.27,0.0,579.0,0.0,12.550110129853797,2934342.510123566,0.0,0,300.0,0.0,695.9803975
777,2010-02-14,5575.995371,0.27,43.00000002,781.0,0.0,12.59698978650675,2952438.0575916055,0.0,0,300.0,0.0,982.07052
778,2010-02-15,5686.992065,0.27,78.00000006,353.0,0.0,12.611460364996695,2958023.7008887245,97.0,0,0.0,192.39950000000002,1688.490078
779,2010-02-16,6442.566688,32.39,4.4,0.0,0.0,12.577797075258353,2945029.6710497243,450.0,200.0,0.0,1289.275,1651.894503
780,2010-02-17,5540.907259,160.62,0.0,0.0,0.0,12.573537787042032,2943385.5857982244,450.0,0,0.0,892.575,1640.1541665
781,2010-02-18,4947.682072,207.31,0.0,0.0,0.0,12.5713408889397,2942537.5831307243,450.0,0,0.0,892.575,1614.6384225000002
782,2010-02-19,5059.035773,268.54,29.00000003,0.0,0.0,12.572724431929492,2943071.630724784,450.0,0,0.0,892.575,1591.24304
783,2010-02-20,4987.709105,336.47,7.800000021,344.0,0.0,12.584712127469755,2947698.8812033255,106.0,0,0.0,210.251,1558.9338085000002
784,2010-02-21,5213.05455,416.14,0.0,398.0,0.0,12.596300629939444,2952172.0431566252,52.0,0,0.0,103.142,1540.152047
785,2010-02-22,5224.975183,502.57,104.0000001,183.0,0.0,12.608960650283663,2957058.8110094937,267.0,0,0.0,529.5945,1531.02398
786,2010-02-23,5006.532496,462.99,0.0,0.0,0.0,12.604101457878222,2955183.162740994,450.0,200.0,0.0,1289.275,1377.9592685
787,2010-02-24,5183.401218,166.56,0.0,0.0,0.0,12.61236261472019,2958371.969281994,450.0,200.0,0.0,1289.275,481.804051
788,2010-02-25,4757.623122,29.46,61.00000003,0.0,0.0,12.577544483042029,2944932.170454223,450.0,138.99999997,0.0,1168.281499940495,441.4100735
789,2010-02-26,4310.264384,31.53,142.0000001,0.0,0.0,12.608913390914232,2957040.5688928934,450.0,0,0.0,892.575,307.783662
790,2010-02-27,4703.374382,37.29,64.00000004,0.0,0.0,12.621804855528168,2962016.674233873,450.0,200.0,0.0,1289.275,403.201913
791,2010-02-28,5068.378067,642.82,0.0,258.0,0.0,12.60252104521081,2954573.123451373,192.0,200.0,0.0,777.532,291.6439225
792,2010-03-01,4291.460929,661.39,62.00000005,102.0,0.0,12.629919986725756,2965149.1148761422,348.0,137.99999995000002,0.0,963.980999900825,513.980388
793,2010-03-02,3854.634651,638.06,63.00000002,683.0,0.0,12.643135307508244,2970250.228698182,0.0,136.99999997999998,300.0,271.73949996032997,0.0
794,2010-03-03,4132.999112,78.89,0.0,914.0,0.0,12.608077930914979,2956718.081333182,0.0,200.0,300.0,396.7,595.0500000000001
795,2010-03-04,3717.138496,140.69,0.0,0.0,0.0,12.619556595966792,2961148.8460431816,450.0,200.0,0.0,1289.275,546.93029
796,2010-03-05,3566.392495,255.0,0.0,0.0,0.0,12.6213655353813,2961847.0966571816,450.0,200.0,0.0,1289.275,489.757886
797,2010-03-06,2847.671264,409.62,79.00000004,0.0,0.0,12.610945339451453,2957824.901028261,450.0,120.99999996,0.0,1132.5784999206599,475.73454100000004
798,2010-03-07,2975.448375,502.38,68.00000003,326.0,0.0,12.59687624426767,2952394.2302873204,0.0,131.99999997,0.0,261.821999940495,435.739247
799,2010-03-08,3163.861027,866.21,0.0,0.0,0.0,12.601149462795389,2954043.6926390203,0.0,0,0.0,0.0,404.015148
800,2010-03-09,2588.031135,1997.98,0.0,14.0,0.0,12.599877873695208,2953552.8592463504,0.0,200.0,0.0,396.7,395.84312800000004
801,2010-03-10,2583.687256,2018.36,0.0,122.0,0.0,12.603555724647281,2954972.5097138504,0.0,0,0.0,0.0,323.6972825
802,2010-03-11,2849.972014,1233.28,0.0,0.0,0.0,12.642625698346762,2970053.5195618505,0.0,200.0,0.0,396.7,0.0
803,2010-03-12,13209.49453,0.0,936.0000001,6559.0,0.0,12.918231038435106,3076437.1808359507,0.0,0,0.0,0.0,0.0
804,2010-03-13,23908.43407,0.0,1696.0,8718.0,0.0,13.070213665735048,3137349.3122772505,0.0,200.0,0.0,396.7,0.0
805,2010-03-14,17260.63489,0.0,1290.0,5802.0,0.0,13.127525854141748,3161305.8070312506,0.0,0,0.0,0.0,0.0
806,2010-03-15,15223.08459,0.0,534.7,3422.0,0.0,13.151857814022131,3171476.5662612505,0.0,200.0,0.0,396.7,0.0
807,2010-03-16,15125.6551,0.0,238.0,3558.0,0.0,13.181673027395336,3183939.3254512507,0.0,0,0.0,0.0,0.0
808,2010-03-17,14212.35257,0.0,309.0,2303.0,0.0,13.210070169740552,3195809.3309515505,0.0,200.0,0.0,396.7,0.0
809,2010-03-18,12539.58783,0.0,112.0,1640.0,0.0,13.221947284573087,3200773.9649515506,0.0,88.0,0.0,174.548,0.0
810,2010-03-19,11693.92241,0.0,45.00000003,1288.0,0.0,13.246714650209594,3211126.72378761,0.0,154.99999997,0.0,307.442499940495,595.0500000000001
811,2010-03-20,11151.05849,0.66,23.00000001,1085.0,0.0,13.262920618868732,3217900.8186871298,0.0,176.99999999,0.0,351.079499980165,558.7340985
812,2010-03-21,10137.64854,0.0,36.00000002,1156.0,0.0,13.29824273649323,3232665.4638541695,0.0,163.99999997999998,0.0,325.29399996033,0.0
813,2010-03-22,11891.935,0.0,543.0000001,1840.0,0.0,13.359052596423851,3258083.9853051696,0.0,0,0.0,0.0,0.0
814,2010-03-23,8836.393065,0.0,467.0,1701.0,0.0,13.377675331122415,3265868.2884091698,0.0,0,0.0,0.0,406.046252
815,2010-03-24,7145.201542,0.0,17.0,1434.0,0.0,13.383304690134857,3268221.36047637,0.0,183.0,0.0,362.9805,497.9715595
816,2010-03-25,8375.90397,0.0,396.0000001,864.0,0.0,13.402040647627272,3276052.9907082,0.0,0,0.0,0.0,487.9866205
817,2010-03-26,10482.16249,3.33,806.0000001,1212.0,0.0,13.418179585733732,3282799.0668367,0.0,0,0.0,0.0,511.29671249999996
818,2010-03-27,11820.94594,109.42,0.0,1273.0,0.0,13.43435081618708,3289558.6411662,0.0,200.0,0.0,396.7,505.5723315
819,2010-03-28,14387.49559,57.69,0.0,842.0,0.0,13.468172534263635,3303696.1193222,0.0,200.0,0.0,396.7,505.137945
820,2010-03-29,30451.74268,0.0,1157.0,2572.0,0.0,13.677435989964762,3391523.1157851997,0.0,0,0.0,0.0,0.0
821,2010-03-30,25552.2798,0.0,930.9999998,2966.0,0.0,13.750934622832865,3422392.541589803,1400.0,269.00000020000004,0.0,3310.4615003967006,0.0
822,2010-03-31,21762.78326,0.0,931.9999999,2524.0,0.0,13.78078959190382,3434931.6285996046,1400.0,268.00000009999997,0.0,3308.47800019835,0.0
823,2010-04-01,21169.65728,0.0,578.9999997,1372.0,0.0,13.812409491623832,3448211.9864820098,1400.0,621.0000003,0.0,4008.65350059505,514.456428
824,2010-04-02,19660.45185,0.0,72.99999929,1271.0,0.0,13.842551134209765,3460871.4763681013,1400.0,1127.00000071,0.0,5012.3045014082845,514.2045234999999
825,2010-04-03,18022.63639,0.0,61.99999959,1018.0,0.0,13.862278641870924,3469157.029585788,1400.0,1138.00000041,0.0,5034.123000813235,516.8901825
826,2010-04-04,17419.69206,7.52,77.99999949,762.0,0.0,13.873624162799468,3473922.1483757766,1400.0,1122.00000051,0.0,5002.387001011585,536.57642
827,2010-04-05,16678.0215,127.91,0.0,758.0,0.0,13.88699219085423,3479536.7201587767,1400.0,1200.0,0.0,5157.1,566.503468
828,2010-04-06,15826.82255,1494.95,0.0,442.0,0.0,13.898756587747087,3484477.7668537768,1400.0,1200.0,0.0,5157.1,585.977471
829,2010-04-07,12505.27328,2908.14,0.0,244.0,0.0,13.895378722737563,3483059.0635497766,1400.0,1200.0,0.0,5157.1,595.0500000000001
830,2010-04-08,12743.17427,3009.18,0.0,0.0,0.0,13.891360821747087,3481371.5451337765,1400.0,1200.0,0.0,5157.1,582.7562670000001
831,2010-04-09,12042.50276,2279.73,0.0,115.0,0.0,13.89024201095542,3480901.6446012766,1400.0,1200.0,0.0,5157.1,551.5736635000001
832,2010-04-10,10649.4115,1946.36,0.0,880.0,0.0,13.864257452710183,3469988.1301382766,1400.0,1200.0,0.0,5157.1,553.801134
833,2010-04-11,9944.832636,46.18,19.99999959,602.0,0.0,13.859201972960628,3467864.8286434636,1400.0,1180.00000041,0.0,5117.430000813236,297.52500000000003
834,2010-04-12,10303.46917,5.43,572.0,1306.0,0.0,13.866631011389199,3470985.0247834637,1400.0,628.0,0.0,4022.538,566.309085
835,2010-04-13,8962.960464,12.56,819.7,1371.0,0.0,13.868745065948723,3471872.9276984637,1400.0,380.29999999999995,0.0,3531.22505,357.03000000000003
836,2010-04-14,7526.906465,38.34,375.9999999,516.0,0.0,13.843331471900632,3461199.2181982654,1400.0,824.0000001000001,0.0,4411.30400019835,357.03000000000003
837,2010-04-15,7380.34565,200.12,0.0,84.0,0.0,13.829045095712535,3455198.9401992653,1400.0,1200.0,0.0,5157.1,595.0500000000001
838,2010-04-16,6719.64172,160.54,0.0,0.0,0.0,13.819500367853012,3451190.154498265,1400.0,1200.0,0.0,5157.1,560.1642019999999
839,2010-04-17,6423.802774,207.89,96.99999987,362.0,0.0,13.82378848454954,3452991.1635108073,1400.0,1103.00000013,0.0,4964.700500257855,569.4132625
840,2010-04-18,5872.607958,10.73,284.9999999,1091.0,0.0,13.836156051203831,3458185.541505609,1400.0,915.0000001000001,0.0,4591.80250019835,0.0
841,2010-04-19,6404.721504,2.47,368.0,2923.0,0.0,13.872526431730021,3473461.101326609,1400.0,832.0,0.0,4427.1720000000005,595.0500000000001
842,2010-04-20,7634.947709,2.47,115.9999998,2423.0,0.0,13.891189885493363,3481299.751907212,1400.0,1084.0000002,0.0,4927.0140003967,0.0
843,2010-04-21,12254.67776,2.47,336.0,1740.0,0.0,13.891041461326695,3481237.413757212,1400.0,864.0,0.0,4490.644,595.0500000000001
844,2010-04-22,9824.235835,21.84,14.99999962,1747.0,0.0,13.894481542004662,3482682.2476419583,1400.0,1185.00000038,0.0,5127.34750075373,534.9162305
845,2010-04-23,6759.212565,62.0,0.0,1295.0,0.0,13.895226314479663,3482995.0520814583,1400.0,1200.0,0.0,5157.1,570.3534414999999
846,2010-04-24,6904.027959,308.58,0.0,907.0,0.0,13.877717096787997,3475641.1806509583,1400.0,1200.0,0.0,5157.1,581.8577415
847,2010-04-25,7947.98368,337.21,0.0,1350.0,0.0,13.86424233549752,3469981.7809089585,1400.0,1200.0,0.0,5157.1,586.120283
848,2010-04-26,14148.93979,147.47,2516.0,5407.0,0.0,14.108581310831049,3576513.0777389584,1400.0,0,0.0,2776.9,0.0
849,2010-04-27,14207.83005,0.0,2566.0,6604.0,0.0,14.168640115592014,3603899.8927099584,1700.0,0,0.0,3371.9500000000003,0.0
850,2010-04-28,12278.59863,0.0,1257.0,5406.0,0.0,14.165828204513067,3602617.6612579585,1700.0,243.0,0.0,3853.9405,0.0
851,2010-04-29,10813.12938,0.0,774.9999999,3780.0,0.0,14.160583053612413,3600225.87244726,1700.0,725.0000001,0.0,4809.98750019835,583.0756105
852,2010-04-30,11653.75659,2.13,228.9999998,3294.0,0.0,14.165008588859349,3602243.9165198635,1700.0,1271.0000002,0.0,5892.9785003967,538.7225669999999
853,2010-05-01,10317.2546,2.18,316.9999999,2331.0,0.0,14.159898059884135,3599913.515307165,1700.0,1183.0000001,0.0,5718.43050019835,562.5900225
854,2010-05-02,10300.77171,5.82,385.0,2259.0,0.0,14.164253570827116,3601899.628297165,1700.0,1115.0,0.0,5583.5525,595.0500000000001
855,2010-05-03,9076.654489,4.86,0.0,1616.0,0.0,14.167076098243783,3603186.700799165,1700.0,1500.0,0.0,6347.2,595.0500000000001
856,2010-05-04,8491.46268,152.42,0.0,1250.0,0.0,14.155863336555186,3598073.681469165,1700.0,1500.0,0.0,6347.2,595.0500000000001
857,2010-05-05,8162.419756,497.89,134.9999991,1273.0,0.0,14.148344818724516,3594645.2373383795,1700.0,1365.0000009,0.0,6079.4275017851505,568.221179
858,2010-05-06,7934.61489,314.75,76.99999909,966.0,0.0,14.143787323315953,3592567.0194320744,1700.0,1423.00000091,0.0,6194.470501804985,414.2281895
859,2010-05-07,7083.931341,643.19,0.0,1248.0,0.0,14.154979508158057,3597670.655720074,1700.0,1500.0,0.0,6347.2,562.409524
860,2010-05-08,6700.838219,1211.02,0.0,2002.0,0.0,14.139737008497969,3590720.075875074,1700.0,1500.0,0.0,6347.2,568.6892849999999
861,2010-05-09,6377.091349,2480.22,114.9999988,1442.0,0.0,14.111908705523453,3578030.369718694,1700.0,1385.0000012,0.0,6119.0975023802,568.479034
